ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
94,4/11/2025,4,0.189999998,0.15,26.5,200.8739929,201.8970032,152.3899994,49.50709915,2,7.346990108,39.37749863,6.758210182,0.345999986,1.246000051,7.06799984,9.423999786,0.997070014,10.32260036,5089.399902,12606.59961,
95,4/11/2025,4,0.187000006,0.15,26,198.4320068,198.9369965,146.8630066,52.07400131,2,7.902430058,38.59339905,6.610189915,0.433999985,1.20599997,7.06799984,9.423999786,0.996887028,10.22189999,5088.220215,12598.59961,
96,4/11/2025,4,0.186000004,0.15,26.5,197.1450043,198.1490021,146.9349976,51.21429825,2,8.141440392,38.59519958,6.310599804,0.404000014,1.177999973,7.06799984,9.423999786,0.996825993,10.12119961,5086.069824,12595.2998,
97,4/11/2025,4,0.192000002,0.15,26.5,202.6230011,203.6549988,149.2899933,54.36529922,2,7.797520161,38.52899933,6.99518013,0.44600001,1.238000035,7.06799984,9.423999786,0.996703982,10.07079983,5085,12594.90039,
98,4/11/2025,4,0.162,0.15,26.5,172.5140076,173.3930054,136.0529938,37.33969879,2,6.834760189,36.2757988,5.481609821,0.345999986,1.169999957,7.06799984,9.423999786,0.996643007,10.02040005,5085.209961,12589,
99,4/11/2025,4,0.173999995,0.15,26.5,185.0090027,185.9519958,139.4309998,46.52009964,2,7.577549934,37.33440018,6.159890175,0.368000001,1.093999982,7.06799984,9.423999786,0.996643007,9.970089912,5085.200195,12594.09961,
100,4/11/2025,4,0.171000004,0.15,26.5,181.197998,182.1210022,140.5590057,41.56269836,2,6.830699921,37.44760132,6.103690147,0.444000006,1.218000054,7.06799984,9.423999786,0.996887028,10.17150021,5087.149902,12596.59961,
101,4/11/2025,4,0.416999996,0.475,26.5,432.1430054,434.3439941,336.8299866,97.51360321,2,6.677480221,78.49240112,14.64449978,0.547999978,1.620000005,7.06799984,9.423999786,0.997192025,10.52400017,5090.25,12601.40039,
102,4/11/2025,4,0.451000005,0.475,26.5,465.9289856,468.302002,360.7090149,107.5930023,2,6.705249786,81.80439758,16.09720039,0.536000013,1.661999941,7.06799984,9.423999786,0.996825993,10.22189999,5087.77002,12594.5,
103,4/11/2025,4,0.467000008,0.475,26.5,482.8989868,485.3580017,367.7609863,117.5979996,2,7.010519981,83.39949799,16.82780075,0.64200002,1.70599997,7.06799984,9.423999786,0.996825993,10.22189999,5086.700195,12592.09961,
104,4/11/2025,4,0.479999989,0.475,26.5,495.7080078,498.2330017,374.9299927,123.302002,2,7.068970203,84.26979828,17.50370026,0.541999996,1.690000057,7.06799984,9.423999786,0.996520996,9.869379997,5085.439941,12590.90039,
105,4/11/2025,4,0.486999989,0.475,26.5,502.7340088,505.2940063,378.3179932,126.9759979,2,7.285900116,84.63819885,17.48740005,0.601999998,1.700000048,7.06799984,9.423999786,0.996581972,9.970089912,5085.879883,12590.09961,
106,4/11/2025,4,0.493999988,0.475,26.5,510.071991,512.6699829,381.9599915,130.7100067,2,7.249209881,85.46019745,18.08609962,0.660000026,1.657999992,7.06799984,9.423999786,0.996948004,10.22189999,5089.399902,12598.59961,
107,4/11/2025,4,0.501999974,0.475,26.5,519.3889771,522.0339966,382.946991,139.0859985,2,7.669980049,85.43589783,18.18829918,0.551999986,1.70599997,7.06799984,9.423999786,0.997008979,10.32260036,5090.100098,12595.2998,
108,4/11/2025,4,0.512000024,0.475,26.5,529.3889771,532.085022,384.6180115,147.4669952,2,7.788149834,84.77709961,18.99500084,0.505999982,1.702000022,7.06799984,9.423999786,0.996825993,9.919739723,5087.390137,12593.7002,
